trade,2025-05-27,NVDA,Long,2025-05-27T14:13:00+00:00,2025-05-27T14:14:00+00:00,134.9805,134.8595,2.22,-0.27,-0.000896,60000,ScoreExit,0.4402,0.4129,0.3554,0.1745,1.0000,0.1957,0.1745,0.9622,,,
trade,2025-05-27,NVDA,Long,2025-05-27T14:16:00+00:00,2025-05-27T14:17:00+00:00,134.8304,134.7862,2.22,-0.10,-0.000328,60000,ScoreExit,0.4358,0.4908,-0.3674,0.4039,0.7671,-0.0371,0.4039,0.8405,,,
trade,2025-05-27,NVDA,Long,2025-05-27T14:19:00+00:00,2025-05-27T14:20:00+00:00,135.2169,135.1099,2.22,-0.24,-0.000791,60000,ScoreExit,0.5953,0.5940,0.5294,0.4039,1.0000,0.5164,0.4039,1.0000,,,
trade,2025-05-27,NVDA,Long,2025-05-27T14:22:00+00:00,2025-05-27T14:23:00+00:00,135.1905,135.0495,2.22,-0.31,-0.001044,60000,ScoreExit,0.6015,0.5742,0.4211,0.4322,1.0000,0.1485,0.4322,1.0000,,,
trade,2025-05-27,NVDA,Long,2025-05-27T14:25:00+00:00,2025-05-27T14:26:00+00:00,135.2906,135.1486,2.22,-0.31,-0.001049,60000,ScoreExit,0.6140,0.5840,0.5466,0.4322,1.0000,0.2826,0.4262,1.0000,,,
trade,2025-05-27,NVDA,Long,2025-05-27T14:28:00+00:00,2025-05-27T14:29:00+00:00,135.2406,135.2894,2.22,0.11,0.000361,60000,ScoreExit,0.5888,0.6083,0.3305,0.4262,1.0000,0.5254,0.4262,1.0000,,,
trade,2025-05-27,NVDA,Long,2025-05-27T14:31:00+00:00,2025-05-27T14:32:00+00:00,135.3206,135.2944,2.22,-0.06,-0.000193,60000,ScoreExit,0.5916,0.6080,0.2944,0.4369,1.0000,0.4588,0.4369,1.0000,,,
trade,2025-05-27,NVDA,Long,2025-05-27T14:34:00+00:00,2025-05-27T14:35:00+00:00,135.3656,135.3344,2.22,-0.07,-0.000231,60000,ScoreExit,0.5774,0.6015,0.1527,0.4369,1.0000,0.3935,0.4369,1.0000,,,
trade,2025-05-27,NVDA,Long,2025-05-27T14:37:00+00:00,2025-05-27T14:38:00+00:00,135.1055,135.0545,2.22,-0.11,-0.000378,60000,ScoreExit,0.3720,0.3928,-0.5242,0.2584,0.8979,-0.4203,0.2584,0.9324,,,
trade,2025-05-27,NVDA,Long,2025-05-27T14:40:00+00:00,2025-05-27T14:41:00+00:00,135.1955,135.2243,2.22,0.06,0.000213,60000,ScoreExit,0.4479,0.5326,-0.0718,0.2584,1.0000,0.2432,0.3471,1.0000,,,
trade,2025-05-27,NVDA,Long,2025-05-27T14:43:00+00:00,2025-05-27T14:44:00+00:00,135.3956,135.2659,2.22,-0.29,-0.000958,60000,ScoreExit,0.5515,0.5354,0.4317,0.3471,1.0000,0.2711,0.3471,1.0000,,,
trade,2025-05-27,NVDA,Long,2025-05-27T14:46:00+00:00,2025-05-27T14:47:00+00:00,135.4602,135.4294,2.21,-0.07,-0.000228,60000,ScoreExit,0.5399,0.5445,0.5107,0.3147,1.0000,0.5567,0.3147,1.0000,,,
trade,2025-05-27,NVDA,Long,2025-05-27T14:49:00+00:00,2025-05-27T14:50:00+00:00,135.5857,135.3444,2.21,-0.53,-0.001780,60000,ScoreExit,0.5441,0.4982,0.5526,0.3147,1.0000,0.0935,0.3147,1.0000,,,
trade,2025-05-27,NVDA,Long,2025-05-27T14:52:00+00:00,2025-05-27T14:53:00+00:00,135.3456,135.2694,2.22,-0.17,-0.000563,60000,ScoreExit,0.3911,0.4049,-0.2467,0.1929,1.0000,-0.1079,0.1929,1.0000,,,
trade,2025-05-27,NVDA,Long,2025-05-27T14:55:00+00:00,2025-05-27T14:56:00+00:00,135.3256,135.2094,2.22,-0.26,-0.000858,60000,ScoreExit,0.3804,0.3233,-0.3533,0.1929,1.0000,-0.4577,0.1151,1.0000,,,
trade,2025-05-27,NVDA,Long,2025-05-27T14:58:00+00:00,2025-05-27T14:59:00+00:00,135.2406,135.1494,2.22,-0.20,-0.000674,60000,ScoreExit,0.2951,0.3020,-0.5347,0.1151,0.9316,-0.4272,0.1151,0.9188,,,
summary,2025-05-27,NVDA,,,,,,,-4.02,,20,,,,,,,,,,0.6161,2025-05-27T14:32:00+00:00,428,721
trade,2025-05-27,MSFT,Long,2025-05-27T13:31:00+00:00,2025-05-27T14:59:00+00:00,457.3622,457.0928,0.66,-0.18,-0.000589,5280000,MaxHoldTimeout,0.4700,0.0000,0.5663,0.5085,0.3611,-0.5035,-0.2968,-0.2228,,,
summary,2025-05-27,MSFT,,,,,,,-0.18,,1,,,,,,,,,,0.6665,2025-05-27T13:33:00+00:00,349,519
trade,2025-05-28,SPY,Long,2025-05-28T13:36:00+00:00,2025-05-28T13:37:00+00:00,592.1126,591.8974,0.51,-0.11,-0.000363,60000,ScoreExit,0.3683,0.3795,0.4783,0.3610,0.3461,0.5663,0.3610,0.3540,,,
summary,2025-05-28,SPY,,,,,,,-0.11,,1,,,,,,,,,,0.7155,2025-05-27T09:14:00+00:00,998,1527
summary,2025-05-28,QQQ,,,,,,,0.00,,0,,,,,,,,,,0.6699,2025-05-27T09:13:00+00:00,1035,1612
trade,2025-05-28,AAPL,Long,2025-05-28T14:51:00+00:00,2025-05-28T14:52:00+00:00,200.9153,200.7448,1.49,-0.25,-0.000849,60000,ScoreExit,0.1435,0.1300,0.1190,0.0180,0.4026,-0.0162,0.0180,0.4026,,,
trade,2025-05-28,AAPL,Long,2025-05-28T14:54:00+00:00,2025-05-28T14:55:00+00:00,200.8952,200.6248,1.49,-0.40,-0.001346,60000,ScoreExit,0.1273,0.0830,-0.0429,0.0180,0.4026,-0.4411,0.0180,0.3877,,,
trade,2025-05-28,AAPL,Long,2025-05-28T14:59:00+00:00,2025-05-28T15:00:00+00:00,200.8752,200.7248,1.49,-0.22,-0.000749,60000,ScoreExit,0.1804,0.1727,0.0159,0.0967,0.4026,-0.0613,0.0967,0.4026,,,
summary,2025-05-28,AAPL,,,,,,,-0.88,,3,,,,,,,,,,0.6509,2025-05-27T16:04:00+00:00,1002,1401
summary,2025-05-28,NVDA,,,,,,,0.00,,0,,,,,,,,,,0.6161,2025-05-27T14:32:00+00:00,1184,1681
trade,2025-05-28,MSFT,Long,2025-05-28T13:37:00+00:00,2025-05-28T13:38:00+00:00,461.4235,461.0816,0.65,-0.22,-0.000741,60000,ScoreExit,0.2370,0.2255,0.0838,0.1789,0.4042,-0.0011,0.1789,0.3942,,,
trade,2025-05-28,MSFT,Long,2025-05-28T13:43:00+00:00,2025-05-28T13:44:00+00:00,462.1236,462.1763,0.65,0.03,0.000114,60000,ScoreExit,0.2665,0.2968,0.2249,0.2045,0.4042,0.5286,0.2045,0.4042,,,
summary,2025-05-28,MSFT,,,,,,,-0.19,,2,,,,,,,,,,0.6665,2025-05-27T13:33:00+00:00,614,1087
summary,2025-05-29,SPY,,,,,,,0.00,,0,,,,,,,,,,0.7155,2025-05-27T09:14:00+00:00,1520,2469
summary,2025-05-29,QQQ,,,,,,,0.00,,0,,,,,,,,,,0.6699,2025-05-27T09:13:00+00:00,1633,2567
summary,2025-05-29,AAPL,,,,,,,0.00,,0,,,,,,,,,,0.7691,2025-05-28T23:20:00+00:00,1315,2314
summary,2025-05-30,SPY,,,,,,,0.00,,0,,,,,,,,,,0.8545,2025-05-27T14:48:00+00:00,1545,2975
summary,2025-05-30,AAPL,,,,,,,0.00,,0,,,,,,,,,,0.8392,2025-05-28T23:20:00+00:00,1408,2824
summary,2025-06-02,SPY,,,,,,,0.00,,0,,,,,,,,,,0.6093,2025-05-30T19:18:00+00:00,677,1261
trade,2025-06-02,QQQ,Long,2025-06-02T13:34:00+00:00,2025-06-02T13:35:00+00:00,520.2610,519.9310,0.58,-0.19,-0.000634,60000,ScoreExit,0.4944,0.4930,0.6247,0.4788,0.4822,0.6106,0.4788,0.4822,,,
trade,2025-06-02,QQQ,Long,2025-06-02T13:37:00+00:00,2025-06-02T13:38:00+00:00,520.3911,520.3788,0.58,-0.01,-0.000024,60000,ScoreExit,0.5461,0.5474,0.5727,0.5736,0.4822,0.5857,0.5736,0.4822,,,
trade,2025-06-02,QQQ,Long,2025-06-02T13:40:00+00:00,2025-06-02T13:41:00+00:00,521.4714,520.6088,0.58,-0.50,-0.001654,60000,ScoreExit,0.5480,0.4187,0.5916,0.5736,0.4822,0.3957,0.3908,0.4822,,,
trade,2025-06-02,QQQ,Long,2025-06-02T13:46:00+00:00,2025-06-02T13:47:00+00:00,520.4211,519.4982,0.58,-0.53,-0.001773,60000,ScoreExit,0.2512,0.1913,-0.1030,0.1948,0.4822,-0.5781,0.1948,0.4407,,,
trade,2025-06-02,QQQ,Long,2025-06-02T13:49:00+00:00,2025-06-02T13:50:00+00:00,519.8609,519.3292,0.58,-0.31,-0.001023,60000,ScoreExit,0.2014,0.1873,-0.4957,0.1948,0.4470,-0.5500,0.1948,0.4180,,,
trade,2025-06-02,QQQ,Long,2025-06-02T14:34:00+00:00,2025-06-02T14:35:00+00:00,519.4508,519.9290,0.58,0.28,0.000921,60000,ScoreExit,0.2869,0.3448,0.2073,0.2253,0.4364,0.4885,0.2253,0.5359,,,
trade,2025-06-02,QQQ,Long,2025-06-02T14:41:00+00:00,2025-06-02T14:42:00+00:00,519.5208,519.1892,0.58,-0.19,-0.000638,60000,ScoreExit,0.1338,0.1359,-0.1600,0.0298,0.4399,-0.1422,0.0298,0.4408,,,
trade,2025-06-02,QQQ,Long,2025-06-02T14:45:00+00:00,2025-06-02T14:46:00+00:00,519.3107,519.1892,0.58,-0.07,-0.000234,60000,ScoreExit,0.1219,0.1873,-0.1995,0.0298,0.4134,0.0468,0.0858,0.4373,,,
trade,2025-06-02,QQQ,Long,2025-06-02T14:48:00+00:00,2025-06-02T14:49:00+00:00,519.4708,518.9994,0.58,-0.27,-0.000908,60000,ScoreExit,0.1857,0.1531,0.0343,0.0858,0.4361,-0.2107,0.0858,0.4092,,,
trade,2025-06-02,QQQ,Long,2025-06-02T14:51:00+00:00,2025-06-02T14:52:00+00:00,519.4508,519.3591,0.58,-0.05,-0.000176,60000,ScoreExit,0.1410,0.1809,0.0209,0.0171,0.4289,0.3362,0.0171,0.4568,,,
trade,2025-06-02,QQQ,Long,2025-06-02T14:54:00+00:00,2025-06-02T14:55:00+00:00,519.3958,518.8793,0.58,-0.30,-0.000994,60000,ScoreExit,0.1304,0.0907,-0.0701,0.0171,0.4240,-0.3863,0.0171,0.3968,,,
trade,2025-06-02,QQQ,Long,2025-06-02T14:57:00+00:00,2025-06-02T14:58:00+00:00,519.5308,519.5991,0.58,0.04,0.000131,60000,ScoreExit,0.2951,0.3413,0.2332,0.2343,0.4374,0.5501,0.2343,0.4858,,,
summary,2025-06-02,QQQ,,,,,,,-2.10,,12,,,,,,,,,,0.6268,2025-05-30T19:18:00+00:00,736,1247
trade,2025-06-02,AAPL,Long,2025-06-02T13:32:00+00:00,2025-06-02T13:33:00+00:00,201.8455,201.9744,1.49,0.19,0.000638,60000,ScoreExit,0.5411,0.5435,0.6132,0.5100,0.5794,0.6367,0.5100,0.5794,,,
trade,2025-06-02,AAPL,Long,2025-06-02T13:35:00+00:00,2025-06-02T13:36:00+00:00,201.7855,201.6595,1.49,-0.19,-0.000625,60000,ScoreExit,0.5336,0.4145,0.5382,0.5100,0.5794,0.5267,0.3133,0.5794,,,
trade,2025-06-02,AAPL,Long,2025-06-02T13:38:00+00:00,2025-06-02T13:39:00+00:00,201.3754,201.1246,1.49,-0.37,-0.001245,60000,ScoreExit,0.3702,0.3451,0.0834,0.3133,0.5794,-0.1674,0.3133,0.5794,,,
trade,2025-06-02,AAPL,Long,2025-06-02T13:41:00+00:00,2025-06-02T13:42:00+00:00,201.5554,201.6145,1.49,0.09,0.000293,60000,ScoreExit,0.4527,0.4713,0.3056,0.4138,0.5794,0.4923,0.4138,0.5794,,,
trade,2025-06-02,AAPL,Long,2025-06-02T13:44:00+00:00,2025-06-02T13:45:00+00:00,201.5755,201.4795,1.49,-0.14,-0.000476,60000,ScoreExit,0.4375,0.4267,0.1534,0.4138,0.5794,0.0463,0.4138,0.5794,,,
trade,2025-06-02,AAPL,Long,2025-06-02T13:47:00+00:00,2025-06-02T13:48:00+00:00,201.5454,201.3746,1.49,-0.25,-0.000848,60000,ScoreExit,0.2658,0.2562,-0.1706,0.1818,0.5794,-0.2666,0.1818,0.5794,,,
trade,2025-06-02,AAPL,Long,2025-06-02T13:50:00+00:00,2025-06-02T13:51:00+00:00,201.1653,200.9547,1.49,-0.31,-0.001047,60000,ScoreExit,0.2294,0.2692,-0.5355,0.1818,0.5794,-0.5087,0.2450,0.5771,,,
trade,2025-06-02,AAPL,Long,2025-06-02T13:53:00+00:00,2025-06-02T13:54:00+00:00,200.8302,200.7847,1.49,-0.07,-0.000226,60000,ScoreExit,0.2458,0.2611,-0.4890,0.2450,0.4925,-0.4201,0.2450,0.5205,,,
trade,2025-06-02,AAPL,Long,2025-06-02T13:56:00+00:00,2025-06-02T13:57:00+00:00,201.2153,200.9947,1.49,-0.33,-0.001097,60000,ScoreExit,0.3305,0.3105,0.1950,0.2287,0.5794,-0.0057,0.2287,0.5794,,,
trade,2025-06-02,AAPL,Long,2025-06-02T13:59:00+00:00,2025-06-02T14:00:00+00:00,201.1053,200.9947,1.49,-0.17,-0.000550,60000,ScoreExit,0.3094,0.3259,-0.0164,0.2287,0.5794,0.1483,0.2287,0.5794,,,
trade,2025-06-02,AAPL,Long,2025-06-02T14:31:00+00:00,2025-06-02T14:32:00+00:00,200.5752,200.4848,1.50,-0.14,-0.000450,60000,ScoreExit,0.1552,0.1646,0.0898,0.0367,0.4140,0.1616,0.0367,0.4215,,,
trade,2025-06-02,AAPL,Long,2025-06-02T14:41:00+00:00,2025-06-02T14:42:00+00:00,200.7652,200.7348,1.49,-0.05,-0.000152,60000,ScoreExit,0.2174,0.2410,0.0889,0.1061,0.4828,0.2461,0.1061,0.5092,,,
trade,2025-06-02,AAPL,Long,2025-06-02T14:47:00+00:00,2025-06-02T14:48:00+00:00,201.0853,201.0197,1.49,-0.10,-0.000326,60000,ScoreExit,0.2612,0.2786,0.3933,0.0775,0.5844,0.5188,0.0775,0.6006,,,
trade,2025-06-02,AAPL,Long,2025-06-02T14:50:00+00:00,2025-06-02T14:51:00+00:00,201.1153,201.0297,1.49,-0.13,-0.000426,60000,ScoreExit,0.2522,0.3461,0.2861,0.0775,0.5904,0.3936,0.2110,0.6006,,,
trade,2025-06-02,AAPL,Long,2025-06-02T14:55:00+00:00,2025-06-02T14:56:00+00:00,201.1753,201.2646,1.49,0.13,0.000444,60000,ScoreExit,0.3186,0.4390,0.1187,0.2110,0.6006,0.5277,0.3435,0.6006,,,
trade,2025-06-02,AAPL,Long,2025-06-02T14:59:00+00:00,2025-06-02T15:00:00+00:00,201.4404,201.3646,1.49,-0.11,-0.000376,60000,ScoreExit,0.4247,0.4372,0.3849,0.3435,0.6006,0.5090,0.3435,0.6006,,,
summary,2025-06-02,AAPL,,,,,,,-1.94,,16,,,,,,,,,,0.6274,2025-05-30T14:39:00+00:00,770,1160
trade,2025-06-02,NVDA,Long,2025-06-02T13:32:00+00:00,2025-06-02T14:48:00+00:00,136.9411,136.4241,2.19,-1.13,-0.003775,4560000,MaxHoldTimeout,0.6695,0.1029,0.6185,0.6270,0.7715,-0.3269,-0.1448,0.7415,,,
summary,2025-06-02,NVDA,,,,,,,-1.13,,1,,,,,,,,,,0.7110,2025-06-02T13:39:00+00:00,481,1351
trade,2025-06-02,MSFT,Long,2025-06-02T13:46:00+00:00,2025-06-02T13:47:00+00:00,460.8032,460.4221,0.65,-0.25,-0.000827,60000,ScoreExit,0.3819,0.3574,0.4266,0.4100,0.3107,0.2252,0.4100,0.2961,,,
trade,2025-06-02,MSFT,Long,2025-06-02T13:49:00+00:00,2025-06-02T13:50:00+00:00,461.0233,460.6168,0.65,-0.26,-0.000882,60000,ScoreExit,0.3996,0.3682,0.4959,0.4100,0.3465,0.2566,0.4100,0.3216,,,
trade,2025-06-02,MSFT,Long,2025-06-02T13:57:00+00:00,2025-06-02T13:58:00+00:00,461.1133,460.4588,0.65,-0.43,-0.001419,60000,ScoreExit,0.4057,0.3521,0.5036,0.4151,0.3543,0.1327,0.4151,0.2991,,,
trade,2025-06-02,MSFT,Long,2025-06-02T14:00:00+00:00,2025-06-02T14:01:00+00:00,461.0433,459.2572,0.65,-1.16,-0.003874,60000,ScoreExit,0.3956,-0.0039,0.4297,0.4151,0.3452,-0.5865,0.0213,0.1398,,,
summary,2025-06-02,MSFT,,,,,,,-2.10,,4,,,,,,,,,,0.6079,2025-05-30T19:48:00+00:00,497,910
trade,2025-06-03,AAPL,Long,2025-06-03T13:40:00+00:00,2025-06-03T13:41:00+00:00,201.8555,201.7245,1.49,-0.19,-0.000649,60000,ScoreExit,0.2151,0.2829,0.2148,0.1117,0.4221,0.2213,0.2237,0.4217,,,
trade,2025-06-03,AAPL,Long,2025-06-03T13:44:00+00:00,2025-06-03T13:45:00+00:00,201.9756,201.9494,1.49,-0.04,-0.000130,60000,ScoreExit,0.2831,0.3056,0.1608,0.2237,0.4427,0.3302,0.2237,0.4610,,,
trade,2025-06-03,AAPL,Long,2025-06-03T13:52:00+00:00,2025-06-03T13:53:00+00:00,202.6958,202.5942,1.48,-0.15,-0.000501,60000,ScoreExit,0.3699,0.3724,0.2806,0.3103,0.5188,0.3053,0.3103,0.5188,,,
trade,2025-06-03,AAPL,Long,2025-06-03T13:55:00+00:00,2025-06-03T13:56:00+00:00,202.6958,202.5142,1.48,-0.27,-0.000896,60000,ScoreExit,0.3630,0.3470,0.2117,0.3103,0.5188,0.0618,0.3086,0.5188,,,
trade,2025-06-03,AAPL,Long,2025-06-03T13:58:00+00:00,2025-06-03T13:59:00+00:00,202.6558,202.5792,1.48,-0.11,-0.000378,60000,ScoreExit,0.3512,0.3690,0.1046,0.3086,0.5188,0.2826,0.3086,0.5188,,,
trade,2025-06-03,AAPL,Long,2025-06-03T14:02:00+00:00,2025-06-03T14:03:00+00:00,202.9958,203.0641,1.48,0.10,0.000336,60000,ScoreExit,0.3806,0.3896,0.4671,0.3275,0.4580,0.5566,0.3275,0.4580,,,
trade,2025-06-03,AAPL,Long,2025-06-03T14:06:00+00:00,2025-06-03T14:07:00+00:00,202.9309,202.5542,1.48,-0.56,-0.001856,60000,ScoreExit,0.2696,0.2253,0.0663,0.2093,0.4580,-0.3766,0.2093,0.4580,,,
trade,2025-06-03,AAPL,Long,2025-06-03T14:09:00+00:00,2025-06-03T14:10:00+00:00,202.5057,202.4093,1.48,-0.14,-0.000476,60000,ScoreExit,0.2193,0.2218,-0.4368,0.2093,0.4580,-0.4122,0.2093,0.4580,,,
trade,2025-06-03,AAPL,Long,2025-06-03T14:12:00+00:00,2025-06-03T14:13:00+00:00,202.3157,202.2743,1.48,-0.06,-0.000205,60000,ScoreExit,0.1203,0.1296,-0.5397,0.0790,0.4230,-0.4866,0.0790,0.4362,,,
trade,2025-06-03,AAPL,Long,2025-06-03T14:15:00+00:00,2025-06-03T14:16:00+00:00,202.3457,202.3093,1.48,-0.05,-0.000180,60000,ScoreExit,0.1321,0.2030,-0.4431,0.0790,0.4299,-0.2203,0.1526,0.4451,,,
trade,2025-06-03,AAPL,Long,2025-06-03T14:18:00+00:00,2025-06-03T14:19:00+00:00,202.2657,202.1743,1.48,-0.14,-0.000452,60000,ScoreExit,0.1635,0.1835,-0.5138,0.1526,0.4111,-0.3406,0.1526,0.4202,,,
summary,2025-06-03,AAPL,,,,,,,-1.62,,11,,,,,,,,,,0.6691,2025-06-02T13:32:00+00:00,891,1300
trade,2025-06-03,NVDA,Long,2025-06-03T13:41:00+00:00,2025-06-03T13:42:00+00:00,138.5563,138.6184,2.16,0.13,0.000449,60000,ScoreExit,0.4640,0.4775,0.2501,0.3259,0.8114,0.3854,0.3259,0.8114,,,
trade,2025-06-03,NVDA,Long,2025-06-03T13:44:00+00:00,2025-06-03T13:45:00+00:00,138.8716,138.9183,2.16,0.10,0.000336,60000,ScoreExit,0.4858,0.4937,0.4682,0.3259,0.8114,0.5471,0.3259,0.8114,,,
trade,2025-06-03,NVDA,Long,2025-06-03T13:47:00+00:00,2025-06-03T13:48:00+00:00,139.3068,139.4120,2.15,0.23,0.000755,60000,ScoreExit,0.5501,0.5503,0.5908,0.4128,0.8114,0.5926,0.4128,0.8114,,,
trade,2025-06-03,NVDA,Long,2025-06-03T13:50:00+00:00,2025-06-03T13:51:00+00:00,139.3618,139.3382,2.15,-0.05,-0.000169,60000,ScoreExit,0.5425,0.6083,0.5148,0.4128,0.8114,0.5464,0.5171,0.8114,,,
trade,2025-06-03,NVDA,Long,2025-06-03T13:53:00+00:00,2025-06-03T13:54:00+00:00,139.7319,139.6846,2.15,-0.10,-0.000339,60000,ScoreExit,0.6096,0.6102,0.5592,0.5171,0.8114,0.5654,0.5171,0.8114,,,
trade,2025-06-03,NVDA,Long,2025-06-03T13:56:00+00:00,2025-06-03T13:57:00+00:00,139.9120,139.9130,2.14,0.00,0.000008,60000,ScoreExit,0.6437,0.6465,0.5529,0.5750,0.8114,0.5806,0.5750,0.8114,,,
trade,2025-06-03,NVDA,Long,2025-06-03T13:59:00+00:00,2025-06-03T14:00:00+00:00,140.2261,140.2829,2.14,0.12,0.000405,60000,ScoreExit,0.6402,0.6423,0.5185,0.5750,0.8114,0.5388,0.5750,0.8114,,,
trade,2025-06-03,NVDA,Long,2025-06-03T14:02:00+00:00,2025-06-03T15:56:00+00:00,140.7669,141.3926,2.13,1.33,0.004445,6840000,SessionClose,0.6981,0.1678,0.5762,0.6627,0.8094,0.1634,-0.1242,0.7535,,,
summary,2025-06-03,NVDA,,,,,,,1.77,,8,,,,,,,,,,0.7790,2025-06-02T13:39:00+00:00,1323,1677
trade,2025-06-03,MSFT,Long,2025-06-03T13:32:00+00:00,2025-06-03T13:33:00+00:00,463.2589,463.6509,0.65,0.25,0.000846,60000,ScoreExit,0.3675,0.3942,0.3928,0.3446,0.4047,0.5670,0.3446,0.4359,,,
summary,2025-06-03,MSFT,,,,,,,0.25,,1,,,,,,,,,,0.8993,2025-06-02T11:07:00+00:00,697,990
summary,2025-06-04,QQQ,,,,,,,0.00,,0,,,,,,,,,,0.6873,2025-06-02T13:38:00+00:00,1821,2424
trade,2025-06-04,AAPL,Long,2025-06-04T13:31:00+00:00,2025-06-04T13:32:00+00:00,203.5160,203.1440,1.47,-0.55,-0.001828,60000,ScoreExit,0.3572,0.3449,0.4016,0.3050,0.4470,0.2778,0.3050,0.4470,,,
trade,2025-06-04,AAPL,Long,2025-06-04T13:36:00+00:00,2025-06-04T14:53:00+00:00,203.4460,203.9838,1.47,0.79,0.002643,4620000,ScoreExit,0.4960,-0.1500,0.3634,0.5426,0.4470,-0.5597,-0.3405,0.3675,,,
summary,2025-06-04,AAPL,,,,,,,0.24,,2,,,,,,,,,,0.6691,2025-06-02T13:32:00+00:00,1351,2065
summary,2025-06-04,MSFT,,,,,,,0.00,,0,,,,,,,,,,0.8993,2025-06-02T11:07:00+00:00,1024,1508
summary,2025-06-05,SPY,,,,,,,0.00,,0,,,,,,,,,,0.6104,2025-06-02T14:57:00+00:00,1999,2859
trade,2025-06-05,NVDA,Long,2025-06-05T14:53:00+00:00,2025-06-05T14:54:00+00:00,142.1726,142.1973,2.11,0.05,0.000174,60000,ScoreExit,0.3670,0.3745,0.4241,0.3856,0.3106,0.4992,0.3856,0.3106,,,
trade,2025-06-05,NVDA,Long,2025-06-05T14:56:00+00:00,2025-06-05T14:57:00+00:00,142.2527,142.2824,2.11,0.06,0.000209,60000,ScoreExit,0.3932,0.4134,0.3329,0.4446,0.3106,0.5342,0.4446,0.3106,,,
summary,2025-06-05,NVDA,,,,,,,0.11,,2,,,,,,,,,,1.0000,2025-06-02T13:39:00+00:00,2403,3265
trade,2025-06-06,SPY,Long,2025-06-06T13:36:00+00:00,2025-06-06T13:37:00+00:00,599.1347,598.8053,0.50,-0.16,-0.000550,60000,ScoreExit,0.3550,0.3585,0.3069,0.3759,0.3291,0.3423,0.3759,0.3291,,,
trade,2025-06-06,SPY,Long,2025-06-06T13:48:00+00:00,2025-06-06T13:49:00+00:00,600.6151,600.2649,0.50,-0.18,-0.000583,60000,ScoreExit,0.3578,0.3611,0.2873,0.3838,0.3291,0.3206,0.3838,0.3291,,,
summary,2025-06-06,SPY,,,,,,,-0.34,,2,,,,,,,,,,0.8167,2025-06-03T15:03:00+00:00,1658,2892
trade,2025-06-06,QQQ,Long,2025-06-06T13:48:00+00:00,2025-06-06T13:49:00+00:00,531.4044,531.1047,0.56,-0.17,-0.000564,60000,ScoreExit,0.3623,0.3684,0.3439,0.3834,0.3263,0.4048,0.3834,0.3263,,,
summary,2025-06-06,QQQ,,,,,,,-0.17,,1,,,,,,,,,,0.8682,2025-06-03T15:03:00+00:00,1837,3047
trade,2025-06-06,NVDA,Long,2025-06-06T13:36:00+00:00,2025-06-06T13:37:00+00:00,142.2877,141.9374,2.11,-0.74,-0.002462,60000,ScoreExit,0.1647,0.1223,0.0870,0.0534,0.4131,-0.3363,0.0534,0.4131,,,
trade,2025-06-06,NVDA,Long,2025-06-06T13:39:00+00:00,2025-06-06T13:40:00+00:00,142.3227,142.1473,2.11,-0.37,-0.001232,60000,ScoreExit,0.1714,0.1547,0.1541,0.0534,0.4131,-0.0125,0.0534,0.4131,,,
trade,2025-06-06,NVDA,Long,2025-06-06T13:48:00+00:00,2025-06-06T13:49:00+00:00,142.9129,142.8407,2.10,-0.15,-0.000505,60000,ScoreExit,0.2631,0.2650,0.2152,0.1960,0.4131,0.2351,0.1960,0.4131,,,
trade,2025-06-06,NVDA,Long,2025-06-06T14:39:00+00:00,2025-06-06T14:40:00+00:00,142.1976,142.2923,2.11,0.20,0.000666,60000,ScoreExit,0.1837,0.2160,0.2338,0.0621,0.4101,0.5572,0.0621,0.4101,,,
trade,2025-06-06,NVDA,Long,2025-06-06T14:46:00+00:00,2025-06-06T14:47:00+00:00,142.3877,142.3523,2.10,-0.07,-0.000249,60000,ScoreExit,0.1966,0.2259,0.0873,0.1081,0.4101,0.3800,0.1081,0.4101,,,
trade,2025-06-06,NVDA,Long,2025-06-06T14:49:00+00:00,2025-06-06T14:50:00+00:00,142.4577,142.4173,2.10,-0.09,-0.000284,60000,ScoreExit,0.2011,0.2199,0.1319,0.1081,0.4101,0.3199,0.1081,0.4101,,,
trade,2025-06-06,NVDA,Long,2025-06-06T14:52:00+00:00,2025-06-06T14:53:00+00:00,142.5077,142.4322,2.10,-0.16,-0.000530,60000,ScoreExit,0.1845,0.1866,0.1028,0.0853,0.4101,0.1238,0.0853,0.4101,,,
trade,2025-06-06,NVDA,Long,2025-06-06T14:55:00+00:00,2025-06-06T14:56:00+00:00,142.4927,142.2973,2.10,-0.41,-0.001372,60000,ScoreExit,0.1705,0.1512,-0.0376,0.0853,0.4101,-0.4795,0.1269,0.4101,,,
trade,2025-06-06,NVDA,Long,2025-06-06T14:58:00+00:00,2025-06-06T14:59:00+00:00,142.5357,142.4424,2.10,-0.20,-0.000655,60000,ScoreExit,0.2232,0.2251,0.2400,0.1269,0.4101,0.2587,0.1269,0.4101,,,
summary,2025-06-06,NVDA,,,,,,,-1.98,,9,,,,,,,,,,0.9569,2025-06-03T14:58:00+00:00,1944,3264
trade,2025-06-06,MSFT,Long,2025-06-06T13:36:00+00:00,2025-06-06T13:37:00+00:00,469.7809,469.9740,0.64,0.12,0.000411,60000,ScoreExit,0.2218,0.2716,-0.2888,0.1713,0.4929,0.2102,0.1713,0.4929,,,
